ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.PATCH3.SEQ_STEP8._reserve_,12601524,8,6931,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601532,8,6939,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601540,8,6947,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601548,8,6955,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601556,8,6963,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601564,8,6971,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP8._reserve_,12601572,8,6979,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 1),12603392,1,6987,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 2),12603393,1,6988,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 3),12603394,1,6989,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 4),12603395,1,6990,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 5),12603396,1,6991,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 6),12603397,1,6992,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 7),12603398,1,6993,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Note (voice 8),12603399,1,6994,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 1),12603400,1,6995,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 2),12603401,1,6996,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 3),12603402,1,6997,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 4),12603403,1,6998,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 5),12603404,1,6999,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 6),12603405,1,7000,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 7),12603406,1,7001,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Velo (voice 8),12603407,1,7002,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 1),12603408,1,7003,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 2),12603409,1,7004,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 3),12603410,1,7005,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 4),12603411,1,7006,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 5),12603412,1,7007,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 6),12603413,1,7008,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 7),12603414,1,7009,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Gate (voice 8),12603415,1,7010,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP9.STEP SEQ Note Flag,12603416,8,7011,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Slide Flag,12603424,8,7019,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Mute Flag,12603432,8,7027,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 1 Target,12603440,8,7035,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 2 Target,12603448,8,7043,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 3 Target,12603456,8,7051,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 4 Target,12603464,8,7059,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 1 Value,12603472,8,7067,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 2 Value,12603480,8,7075,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 3 Value,12603488,8,7083,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 4 Value,12603496,8,7091,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 1 Transient,12603504,1,7099,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 2 Transient,12603505,1,7100,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 3 Transient,12603506,1,7101,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign 4 Transient,12603507,1,7102,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP9.STEP SEQ Assign Flag,12603508,8,7103,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP9._reserve_,12603516,8,7111,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603524,8,7119,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603532,8,7127,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603540,8,7135,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603548,8,7143,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603556,8,7151,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603564,8,7159,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603572,8,7167,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603580,8,7175,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603588,8,7183,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603596,8,7191,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603604,8,7199,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603612,8,7207,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP9._reserve_,12603620,8,7215,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 1),12605440,1,7223,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 2),12605441,1,7224,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 3),12605442,1,7225,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 4),12605443,1,7226,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 5),12605444,1,7227,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 6),12605445,1,7228,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 7),12605446,1,7229,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Note (voice 8),12605447,1,7230,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 1),12605448,1,7231,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 2),12605449,1,7232,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 3),12605450,1,7233,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 4),12605451,1,7234,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 5),12605452,1,7235,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 6),12605453,1,7236,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 7),12605454,1,7237,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Velo (voice 8),12605455,1,7238,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 1),12605456,1,7239,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 2),12605457,1,7240,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 3),12605458,1,7241,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 4),12605459,1,7242,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 5),12605460,1,7243,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 6),12605461,1,7244,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 7),12605462,1,7245,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Gate (voice 8),12605463,1,7246,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP10.STEP SEQ Note Flag,12605464,8,7247,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Slide Flag,12605472,8,7255,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Mute Flag,12605480,8,7263,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 1 Target,12605488,8,7271,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 2 Target,12605496,8,7279,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 3 Target,12605504,8,7287,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 4 Target,12605512,8,7295,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 1 Value,12605520,8,7303,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 2 Value,12605528,8,7311,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 3 Value,12605536,8,7319,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 4 Value,12605544,8,7327,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 1 Transient,12605552,1,7335,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 2 Transient,12605553,1,7336,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 3 Transient,12605554,1,7337,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign 4 Transient,12605555,1,7338,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP10.STEP SEQ Assign Flag,12605556,8,7339,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP10._reserve_,12605564,8,7347,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605572,8,7355,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605580,8,7363,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605588,8,7371,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605596,8,7379,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605604,8,7387,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605612,8,7395,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605620,8,7403,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605628,8,7411,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605636,8,7419,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605644,8,7427,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605652,8,7435,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605660,8,7443,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP10._reserve_,12605668,8,7451,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 1),12607488,1,7459,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 2),12607489,1,7460,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 3),12607490,1,7461,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 4),12607491,1,7462,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 5),12607492,1,7463,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 6),12607493,1,7464,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 7),12607494,1,7465,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Note (voice 8),12607495,1,7466,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 1),12607496,1,7467,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 2),12607497,1,7468,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 3),12607498,1,7469,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 4),12607499,1,7470,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 5),12607500,1,7471,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 6),12607501,1,7472,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 7),12607502,1,7473,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Velo (voice 8),12607503,1,7474,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 1),12607504,1,7475,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 2),12607505,1,7476,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 3),12607506,1,7477,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 4),12607507,1,7478,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 5),12607508,1,7479,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 6),12607509,1,7480,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 7),12607510,1,7481,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Gate (voice 8),12607511,1,7482,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP11.STEP SEQ Note Flag,12607512,8,7483,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Slide Flag,12607520,8,7491,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Mute Flag,12607528,8,7499,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 1 Target,12607536,8,7507,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 2 Target,12607544,8,7515,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 3 Target,12607552,8,7523,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 4 Target,12607560,8,7531,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 1 Value,12607568,8,7539,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 2 Value,12607576,8,7547,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 3 Value,12607584,8,7555,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 4 Value,12607592,8,7563,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 1 Transient,12607600,1,7571,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 2 Transient,12607601,1,7572,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 3 Transient,12607602,1,7573,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign 4 Transient,12607603,1,7574,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP11.STEP SEQ Assign Flag,12607604,8,7575,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP11._reserve_,12607612,8,7583,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607620,8,7591,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607628,8,7599,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607636,8,7607,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607644,8,7615,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607652,8,7623,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607660,8,7631,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607668,8,7639,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607676,8,7647,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607684,8,7655,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607692,8,7663,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607700,8,7671,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607708,8,7679,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP11._reserve_,12607716,8,7687,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 1),12609536,1,7695,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 2),12609537,1,7696,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 3),12609538,1,7697,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 4),12609539,1,7698,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 5),12609540,1,7699,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 6),12609541,1,7700,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 7),12609542,1,7701,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Note (voice 8),12609543,1,7702,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 1),12609544,1,7703,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 2),12609545,1,7704,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 3),12609546,1,7705,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 4),12609547,1,7706,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 5),12609548,1,7707,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 6),12609549,1,7708,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 7),12609550,1,7709,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Velo (voice 8),12609551,1,7710,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 1),12609552,1,7711,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 2),12609553,1,7712,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 3),12609554,1,7713,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 4),12609555,1,7714,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 5),12609556,1,7715,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 6),12609557,1,7716,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 7),12609558,1,7717,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Gate (voice 8),12609559,1,7718,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP12.STEP SEQ Note Flag,12609560,8,7719,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Slide Flag,12609568,8,7727,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Mute Flag,12609576,8,7735,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 1 Target,12609584,8,7743,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 2 Target,12609592,8,7751,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 3 Target,12609600,8,7759,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 4 Target,12609608,8,7767,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 1 Value,12609616,8,7775,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 2 Value,12609624,8,7783,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 3 Value,12609632,8,7791,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 4 Value,12609640,8,7799,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 1 Transient,12609648,1,7807,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 2 Transient,12609649,1,7808,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 3 Transient,12609650,1,7809,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign 4 Transient,12609651,1,7810,1,int,1,7,"0,5",0
fm.PATCH3.SEQ_STEP12.STEP SEQ Assign Flag,12609652,8,7811,8,int,8,4,"0,2147483647",0
fm.PATCH3.SEQ_STEP12._reserve_,12609660,8,7819,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609668,8,7827,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609676,8,7835,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609684,8,7843,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609692,8,7851,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609700,8,7859,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609708,8,7867,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609716,8,7875,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609724,8,7883,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609732,8,7891,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609740,8,7899,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609748,8,7907,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609756,8,7915,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP12._reserve_,12609764,8,7923,8,int,8,4,"0,0",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 1),12611584,1,7931,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 2),12611585,1,7932,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 3),12611586,1,7933,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 4),12611587,1,7934,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 5),12611588,1,7935,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 6),12611589,1,7936,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 7),12611590,1,7937,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Note (voice 8),12611591,1,7938,1,int,1,7,"0,127",36
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 1),12611592,1,7939,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 2),12611593,1,7940,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 3),12611594,1,7941,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 4),12611595,1,7942,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 5),12611596,1,7943,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 6),12611597,1,7944,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 7),12611598,1,7945,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Velo (voice 8),12611599,1,7946,1,int,1,7,"0,127",0
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 1),12611600,1,7947,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 2),12611601,1,7948,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 3),12611602,1,7949,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 4),12611603,1,7950,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 5),12611604,1,7951,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 6),12611605,1,7952,1,int,1,7,"0,99",49
fm.PATCH3.SEQ_STEP13.STEP SEQ Gate (voice 7),12611606,1,7953,1,int,1,7,"0,99",49
