ValuePath,MemoryAddress,MemorySize,FileAddress,FileSize,PrimitiveTypeName,PrimitiveTypeLength,PrimitiveTypeBits,Range,DefaultValue
fm.pat.cho.choPrm9,65012260,4,333,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm10,65012264,4,337,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm11,65012268,4,341,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm12,65012272,4,345,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm13,65012276,4,349,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm14,65012280,4,353,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm15,65012284,4,357,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm16,65012288,4,361,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm17,65012292,4,365,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm18,65012296,4,369,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm19,65012300,4,373,4,int,4,4,"12768,52768",32768
fm.pat.cho.choPrm20,65012304,4,377,4,int,4,4,"12768,52768",32768
fm.pat.rev.revType,65012480,1,381,1,int,1,7,"0,5",0
fm.pat.rev.REVERB LEVEL,65012481,1,382,1,int,1,7,"0,127",127
fm.pat.rev.revOutAssign,65012482,1,383,1,int,1,7,"0,1",0
fm.pat.rev.revPrm1,65012483,4,384,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm2,65012487,4,388,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm3,65012491,4,392,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm4,65012495,4,396,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm5,65012499,4,400,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm6,65012503,4,404,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm7,65012507,4,408,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm8,65012511,4,412,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm9,65012515,4,416,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm10,65012519,4,420,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm11,65012523,4,424,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm12,65012527,4,428,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm13,65012531,4,432,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm14,65012535,4,436,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm15,65012539,4,440,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm16,65012543,4,444,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm17,65012547,4,448,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm18,65012551,4,452,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm19,65012555,4,456,4,int,4,4,"12768,52768",32768
fm.pat.rev.revPrm20,65012559,4,460,4,int,4,4,"12768,52768",32768
fm.pat.tmt.structType12,65013760,1,464,1,int,1,7,"0,9",0
fm.pat.tmt.booster12,65013761,1,465,1,int,1,7,"0,3",0
fm.pat.tmt.structType34,65013762,1,466,1,int,1,7,"0,9",0
fm.pat.tmt.booster34,65013763,1,467,1,int,1,7,"0,3",0
fm.pat.tmt.velCtrl,65013764,1,468,1,int,1,7,"0,3",1
fm.pat.tmt.toneSw[0],65013765,1,469,1,int,1,7,"0,1",1
fm.pat.tmt.keyRangeL[0],65013766,1,470,1,int,1,7,"0,127",0
fm.pat.tmt.keyRangeU[0],65013767,1,471,1,int,1,7,"0,127",127
fm.pat.tmt.keyFadeL[0],65013768,1,472,1,int,1,7,"0,127",0
fm.pat.tmt.keyFadeU[0],65013769,1,473,1,int,1,7,"0,127",0
fm.pat.tmt.velRangeL[0],65013770,1,474,1,int,1,7,"1,127",1
fm.pat.tmt.velRangeU[0],65013771,1,475,1,int,1,7,"1,127",127
fm.pat.tmt.velFadeL[0],65013772,1,476,1,int,1,7,"0,127",0
fm.pat.tmt.velFadeU[0],65013773,1,477,1,int,1,7,"0,127",0
fm.pat.tmt.toneSw[1],65013774,1,478,1,int,1,7,"0,1",0
fm.pat.tmt.keyRangeL[1],65013775,1,479,1,int,1,7,"0,127",0
fm.pat.tmt.keyRangeU[1],65013776,1,480,1,int,1,7,"0,127",127
fm.pat.tmt.keyFadeL[1],65013777,1,481,1,int,1,7,"0,127",0
fm.pat.tmt.keyFadeU[1],65013778,1,482,1,int,1,7,"0,127",0
fm.pat.tmt.velRangeL[1],65013779,1,483,1,int,1,7,"1,127",1
fm.pat.tmt.velRangeU[1],65013780,1,484,1,int,1,7,"1,127",127
fm.pat.tmt.velFadeL[1],65013781,1,485,1,int,1,7,"0,127",0
fm.pat.tmt.velFadeU[1],65013782,1,486,1,int,1,7,"0,127",0
fm.pat.tmt.toneSw[2],65013783,1,487,1,int,1,7,"0,1",0
fm.pat.tmt.keyRangeL[2],65013784,1,488,1,int,1,7,"0,127",0
